rank_page,word,count_sum,count_mean,tfidf_mean,rank_article,rank_page_count,article_count,current_page_count,first_appear
1,2016,5,5.0,0.007649816376618402,9,1,1,1,1
1,2018,4,4.0,0.004420563319743745,9,2,2,1,1
1,2021,11,11.0,0.019930206500026356,9,1,1,1,1
1,300億機能益生菌,4,4.0,0.027571364769415317,9,1,1,1,1
1,80,4,4.0,0.00571761574476006,9,1,1,1,1
1,A17,5,5.0,0.022078875480521083,9,1,1,1,1
1,BB536,4,4.0,0.01400096432515074,9,1,1,1,1
1,BRAP,9,9.0,0.04367382854259591,9,1,1,1,1
1,Bifidobacterium,4,4.0,0.02524308288498879,9,3,4,1,1
1,BioOne,8,8.0,0.02739156498100188,9,1,1,1,1
1,CRL1505,6,6.0,0.030151856080069962,9,1,1,1,1
1,EFSA,5,5.0,0.04316327081725803,9,1,1,1,1
1,Enterococcus,4,4.0,0.022827394883468133,9,2,2,1,1
1,HB89,9,9.0,0.05272989249434186,9,1,1,1,1
1,HN019,9,9.0,0.03391583133101241,9,1,1,1,1
1,IMC501,4,4.0,0.027559630192811938,9,1,1,1,1
1,K21,10,10.0,0.04915694106004991,9,1,1,1,1
1,K47,6,6.0,0.0335679332163672,9,1,1,1,1
1,KM97,5,5.0,0.031448422140981584,9,1,1,1,1
1,LGG,17,17.0,0.04812499181486293,9,4,6,1,1
1,LJ菌,1,1.0,0.011480204077401364,9,3,3,1,1
1,LP,44,22.0,0.0604232715157179,9,2,3,2,1
1,LP33,7,7.0,0.02073362673726437,9,2,2,1,1
1,Lactobacillus,40,10.0,0.03929622452189284,9,7,16,4,1
1,NCFM,10,10.0,0.03903118370440635,9,2,2,1,1
1,PS128,10,10.0,0.040604753032795496,9,1,1,1,1
1,PS23,6,6.0,0.02966192194894836,9,1,1,1,1
1,Probiotics,8,8.0,0.038566818509711255,9,1,1,1,1
1,SP1,4,4.0,0.0160828622111712,9,1,1,1,1
1,pH,5,5.0,0.034830275669267025,9,2,2,1,1
1,paracasei,8,8.0,0.0316727902193522,9,2,2,1,1
1,plantarum,7,7.0,0.026138756524521814,9,2,2,1,1
1,product,14,7.0,0.022009613201139696,9,1,2,2,1
1,products,8,4.0,0.013709493253473756,9,1,2,2,1
1,rhamnosus,7,7.0,0.026208863777422875,9,3,3,1,1
1,一家人益生菌評價,1,1.0,0.006042431334033226,9,1,1,1,1
1,三得利,4,4.0,0.009243095817152146,9,1,1,1,1
1,三得利益生菌,2,2.0,0.009759770442780523,9,2,2,1,1
1,不適,8,8.0,0.05996510510077537,9,2,2,1,1
1,中文,8,4.0,0.005576226651205008,9,1,2,2,1
1,主菌,6,6.0,0.02609250366464329,9,1,1,1,1
1,主菌種,21,10.5,0.059259393862773985,9,1,2,2,1
1,主要,6,6.0,0.0034093297865676274,9,3,3,1,1
1,乳桿菌,3,1.5,0.007576558723792568,9,8,11,2,1
1,乳桿菌屬,3,1.5,0.018300200694951255,9,3,4,2,1
1,乳酸乳球菌,2,2.0,0.008844843812091382,9,3,3,1,1
1,乳酸桿菌,3,1.0,0.004448501375356031,9,8,18,3,1
1,乳酸菌,33,5.5,0.010267474330678405,9,10,43,6,1
1,乳酸菌但非益生菌,1,1.0,0.008514143681490059,9,1,1,1,1
1,乾酪乳桿菌,1,1.0,0.003155733130125975,9,6,9,1,1
1,乾酪乳酸桿菌,1,1.0,0.015058605991798094,9,5,6,1,1
1,了解,21,10.5,0.0072208063087613305,9,2,3,2,1
1,亞硝胺,4,4.0,0.04344732914365309,9,1,1,1,1
1,人體,12,4.0,0.011809634539343741,9,9,16,3,1
1,介紹,9,9.0,0.008063891006073316,9,2,2,1,1
1,代謝,10,10.0,0.01983808568836706,9,1,1,1,1
1,使用,66,11.0,0.0040424338608394,9,7,19,6,1
1,來源,5,5.0,0.008843869535261388,9,5,7,1,1
1,依賴,5,5.0,0.03268040366233662,9,2,2,1,1
1,便祕,5,5.0,0.012920221726176151,9,2,2,1,1
1,便秘,11,11.0,0.009925881957084387,9,3,3,1,1
1,促進,5,5.0,0.009137712009029226,9,3,3,1,1
1,保健,14,14.0,0.005061332045453547,9,5,5,1,1
1,保存,4,4.0,0.013161879731871415,9,5,5,1,1
1,保養,17,8.5,0.01036288842624189,9,4,6,2,1
1,健康,31,5.166666666666667,0.0003439856253300659,9,10,39,6,1
1,價格,10,10.0,0.010526238990195088,9,2,2,1,1
1,優格,7,7.0,0.04953076525504298,9,5,6,1,1
1,優酪乳,12,6.0,0.03943445365195666,9,4,5,2,1
1,兒童益生菌,1,1.0,0.002859627844515909,9,1,1,1,1
1,兒童益生菌推薦,1,1.0,0.004419740626623059,9,1,1,1,1
1,入睡,4,4.0,0.009016960297818913,9,1,1,1,1
1,內容,4,4.0,0.0050201528844011295,9,2,2,1,1
1,具備,5,5.0,0.010862349961470496,9,2,2,1,1
1,具有,4,4.0,0.002971477819908634,9,5,6,1,1
1,分成,4,4.0,0.009176336279661022,9,1,1,1,1
1,分解,7,7.0,0.010604942147102676,9,1,1,1,1
1,副乾酪乳桿菌,10,3.3333333333333335,0.018834605402516455,9,8,13,3,1
1,劑量,5,5.0,0.01222695000068804,9,1,1,1,1
1,功效,73,18.25,0.02002893823024643,9,9,16,4,1
1,功能,20,20.0,0.008561712718887156,9,6,8,1,1
1,加氏乳桿菌,2,2.0,0.011083765006940515,9,3,3,1,1
1,助消化,13,13.0,0.02872942996011481,9,1,1,1,1
1,包埋,7,7.0,0.029361115627391007,9,1,1,1,1
1,包括,9,9.0,0.005794270882234669,9,5,6,1,1
1,原因,5,5.0,0.0027350006023367885,9,3,3,1,1
1,原生保健性菌種,1,1.0,0.011336406349103741,9,2,2,1,1
1,參考,6,6.0,0.008064397695113077,9,3,3,1,1
1,可溶性,4,4.0,0.01213133907574364,9,3,3,1,1
1,台灣,19,9.5,0.00755741595866603,9,2,3,2,1
1,吃益生菌,37,4.625,0.0257785298936346,9,10,31,8,1
1,合適,6,6.0,0.012728952120659857,9,1,1,1,1
1,同樣,4,4.0,0.0073261787074161856,9,1,1,1,1
1,品牌,14,14.0,0.0037676134448757647,9,5,6,1,1
1,問題,19,9.5,0.009125767272033637,9,7,9,2,1
1,善存,6,6.0,0.011109279787325777,9,1,1,1,1
1,嗜熱鏈球菌,3,1.5,0.006134314945648133,9,3,5,2,1
1,嗜酸乳桿菌,7,1.75,0.011469162410508795,9,10,20,4,1
1,嘗試,5,5.0,0.00849153314287497,9,1,1,1,1
1,嚴謹,4,4.0,0.012856059780754858,9,1,1,1,1
1,因子,5,5.0,0.00990257477752815,9,1,1,1,1
1,國家,4,4.0,0.010491424590417523,9,1,1,1,1
1,壞菌,8,1.6,0.010758720764133502,9,9,34,5,1
1,多數,4,4.0,0.007338290503251366,9,1,1,1,1
1,大種,4,4.0,0.01566027430479266,9,1,1,1,1
1,大腸桿菌,2,2.0,0.01014256005850633,9,4,4,1,1
1,天然,9,9.0,0.007257590893850964,9,3,3,1,1
1,女性,4,4.0,0.002804987784461009,9,4,4,1,1
1,好聰敏益生菌,1,1.0,0.003919113337768115,9,2,3,1,1
1,好菌,31,4.428571428571429,0.02061796499804324,9,10,36,7,1
1,娘家益生菌評價,2,2.0,0.011854830473235307,9,1,1,1,1
1,嬰兒,4,4.0,0.010136274275920077,9,4,4,1,1
1,孕期,9,9.0,0.02787643380372551,9,1,1,1,1
1,安全,5,5.0,0.00168854195197178,9,4,4,1,1
1,定殖,5,5.0,0.011601405791934043,9,6,6,1,1
1,寡糖,7,7.0,0.014679863044909152,9,7,8,1,1
1,實驗,5,5.0,0.009098024649180874,9,2,2,1,1
1,寶寶,5,5.0,0.015676918590977095,9,2,2,1,1
1,專利,26,8.666666666666666,0.016852800544092397,9,7,10,3,1
1,專利菌種,10,10.0,0.03803043901351247,9,2,2,1,1
1,導致,5,5.0,0.00809825886817421,9,1,1,1,1
1,小朋友,4,4.0,0.009054913420821866,9,2,2,1,1
1,尿酸,5,5.0,0.0181398909714418,9,1,1,1,1
1,屎腸球菌,1,1.0,0.01642257333403671,9,7,9,1,1
1,差異,12,12.0,0.019375667641761737,9,3,3,1,1
1,市售,11,11.0,0.02548103300717972,9,2,2,1,1
1,市面上,4,4.0,0.007844446435151272,9,4,4,1,1
1,幫助,62,15.5,0.02468960750979269,9,8,18,4,1
1,建議,27,9.0,0.016229833474405975,9,8,18,3,1
1,微生物,6,6.0,0.01286109041339074,9,6,11,1,1
1,思緒,4,4.0,0.012263370180370551,9,1,1,1,1
1,成分,19,19.0,0.01104358045161332,9,7,7,1,1
1,技術,11,5.5,0.010532945706339248,9,3,5,2,1
1,抗生素,5,5.0,0.02901474750363158,9,7,8,1,1
1,挑選,14,7.0,0.015627586398496568,9,7,11,2,1
1,排便,5,5.0,0.0072641743504136295,9,2,2,1,1
1,排便順暢,5,5.0,0.01905104667465864,9,1,1,1,1
1,推薦,44,14.666666666666666,0.011059388902037988,9,9,24,3,1
1,提升,14,7.0,0.008771390855564377,9,2,3,2,1
1,搭配,9,4.5,0.007186206115450389,9,2,3,2,1
1,擁有,5,5.0,0.008962946088809737,9,2,2,1,1
1,支持,9,9.0,0.005574312179492445,9,2,2,1,1
1,改善,20,6.666666666666667,0.008193846029741334,9,7,12,3,1
1,改變細菌叢生態,4,1.3333333333333333,0.005108934277210792,9,5,7,3,1
1,敖立燕,4,4.0,0.09849173562160372,9,1,1,1,1
1,文章,7,7.0,0.002856274803769371,9,4,5,1,1
1,新陳代謝,5,5.0,0.011972285606062106,9,1,1,1,1
1,族群,11,5.5,0.020847982481042145,9,2,3,2,1
1,日本,5,5.0,0.0027999574412429108,9,5,5,1,1
1,時間,5,5.0,0.0034733683868738807,9,5,7,1,1
1,更多,13,13.0,0.010316320236884871,9,3,3,1,1
1,有助,5,5.0,0.005589805936786178,9,3,3,1,1
1,有效,15,15.0,0.009680608485943312,9,5,7,1,1
1,有用,4,4.0,0.009997490646027635,9,1,1,1,1
1,有益菌,1,1.0,0.005083100168042296,9,9,14,1,1
1,有益菌數,1,1.0,0.015538530923642702,9,3,3,1,1
1,服用,12,12.0,0.013323429870584077,9,7,9,1,1
1,桿菌,5,1.25,0.00393262775352324,9,4,9,4,1
1,梭菌,3,1.5,0.009946499812550136,9,3,4,2,1
1,森下仁丹,10,10.0,0.02294084069915256,9,1,1,1,1
1,植物乳桿菌,11,5.5,0.021336391370421225,9,7,10,2,1
1,概念,5,5.0,0.00768681289468247,9,1,1,1,1
1,機能,26,26.0,0.039887917322902734,9,2,2,1,1
1,機能性,6,6.0,0.01773405861283441,9,1,1,1,1
1,檢驗,5,5.0,0.012886188505416115,9,2,2,1,1
1,正常,5,5.0,0.0035698982093316477,9,3,4,1,1
1,死菌,2,2.0,0.006816597519949238,9,5,6,1,1
1,母乳,5,5.0,0.011455718051284423,9,2,2,1,1
1,母嬰,4,4.0,0.007846994886026066,9,1,1,1,1
1,每天,4,4.0,0.002586719840597655,9,5,5,1,1
1,比菲德氏B菌,4,2.0,0.015544177159710897,9,1,2,2,1
1,比菲德氏菌,10,3.3333333333333335,0.01862612929313688,9,9,17,3,1
1,比菲德氏龍根菌,2,2.0,0.02811336397097436,9,4,6,1,1
1,比較,15,7.5,0.011232744348575179,9,6,8,2,1
1,民眾,4,4.0,0.02778156120552017,9,1,1,1,1
1,沒效,8,8.0,0.026268872528975456,9,1,1,1,1
1,波菌,1,1.0,0.012247689154647192,9,1,1,1,1
1,注意,12,6.0,0.0032299222938317485,9,5,6,2,1
1,洛德乳桿菌,1,1.0,0.004681309554763089,9,3,3,1,1
1,活性,6,6.0,0.02465707271614998,9,3,4,1,1
1,活菌,6,3.0,0.012650781728695083,9,10,25,2,1
1,海藻,4,4.0,0.011996635844026576,9,1,1,1,1
1,消化,10,5.0,0.003192348512304084,9,5,7,2,1
1,消化道,6,6.0,0.01842439405389486,9,5,5,1,1
1,添加,14,7.0,0.00502751753535816,9,7,13,2,1
1,添加物,17,8.5,0.01898638721531317,9,4,5,2,1
1,濃度,7,7.0,0.021873183209368992,9,1,1,1,1
1,營養,4,4.0,0.0037733746734255743,9,6,9,1,1
1,營養師,20,10.0,0.062373226986660035,9,4,5,2,1
1,營養師輕食300億機能益生菌,1,1.0,0.0077241230242008655,9,1,1,1,1
1,牛奶,4,4.0,0.007402169581371766,9,2,2,1,1
1,特殊,12,6.0,0.005448594354432835,9,2,3,2,1
1,狀況,14,7.0,0.012054581874782304,9,2,4,2,1
1,玉米,4,4.0,0.005380118543548679,9,3,3,1,1
1,球菌,11,3.6666666666666665,0.014150825845386598,9,9,17,3,1
1,環境,8,4.0,0.012756786226395849,9,8,14,2,1
1,甜味,4,4.0,0.007509045686488006,9,2,2,1,1
1,生理,4,4.0,0.005963377342642268,9,1,1,1,1
1,產品,82,16.4,0.028017935056815206,9,10,27,5,1
1,異位性皮膚炎,8,8.0,0.02222183329180297,9,2,2,1,1
1,症狀,4,4.0,0.006854998247311923,9,4,4,1,1
1,發揮,5,5.0,0.03332410044770226,9,2,2,1,1
1,發現,7,7.0,0.007274038230401622,9,6,6,1,1
1,白色念珠菌,1,1.0,0.003325034530060181,9,2,2,1,1
1,益伏敏,4,4.0,0.020531260053911104,9,1,1,1,1
1,益暢敏益生菌,1,1.0,0.004225281270519631,9,2,2,1,1
1,益生元,5,1.6666666666666667,0.0056079917128292744,9,8,15,3,1
1,益生菌,424,47.111111111111114,0.0005621007516027363,9,10,58,9,1
1,益生菌且為乳酸菌,1,1.0,0.008514143681490059,9,1,1,1,1
1,益生菌什麼時候吃,3,1.5,0.010735765133954531,9,2,3,2,1
1,益生菌但非乳酸菌,1,1.0,0.008514143681490059,9,1,1,1,1
1,益生菌功效,17,5.666666666666667,0.026305451832383617,9,4,6,3,1
1,益生菌品牌,6,3.0,0.015660187363782788,9,6,8,2,1
1,益生菌品牌推薦,2,1.0,0.005287074088657341,9,1,2,2,1
1,益生菌好處,1,1.0,0.01592224364637184,9,2,3,1,1
1,益生菌怎麼吃,3,1.5,0.01161082499465972,9,3,7,2,1
1,益生菌推薦,23,4.6,0.017557663136340374,9,5,9,5,1
1,益生菌比較,4,1.3333333333333333,0.009971649462386318,9,3,5,3,1
1,益生菌種類,1,1.0,0.02667337640908121,9,6,9,1,1
1,益生菌食物,1,1.0,0.014076792226481834,9,1,1,1,1
1,益生質,29,5.8,0.025285373706168755,9,8,23,5,1
1,益菌,9,2.25,0.013068786629503087,9,10,32,4,1
1,益菌優,3,3.0,0.012730904067005002,9,2,2,1,1
1,益菌寶,3,3.0,0.014446759108134566,9,2,2,1,1
1,相關,10,10.0,0.005614970920098822,9,7,7,1,1
1,看到,4,4.0,0.0026615867032376626,9,2,2,1,1
1,真正,5,5.0,0.008406624964608284,9,2,2,1,1
1,知道,16,8.0,0.004231739086255016,9,2,3,2,1
1,研發,6,6.0,0.017211069568211942,9,1,1,1,1
1,研究,21,10.5,0.007183021782369342,9,8,16,2,1
1,私密,9,4.5,0.00634225597251643,9,3,4,2,1
1,私密保養,6,6.0,0.01746041465966555,9,1,1,1,1
1,稱為,4,4.0,0.02410659312454413,9,1,1,1,1
1,第四代,5,5.0,0.015929863116507566,9,1,1,1,1
1,粉劑,8,8.0,0.025273129097388908,9,1,1,1,1
1,糞腸球菌,1,1.0,0.017240499048462383,9,7,10,1,1
1,細菌,11,1.5714285714285714,0.0059732758922367065,9,9,34,7,1
1,細菌叢生態,6,2.0,0.009880700287070767,9,4,6,3,1
1,維持,4,4.0,0.02199797966720333,9,3,5,1,1
1,維持消化道機能,8,8.0,0.020596845501417854,9,2,2,1,1
1,維生素,4,4.0,0.00944773357291364,9,3,3,1,1
1,編碼,10,10.0,0.05359165607222333,9,1,1,1,1
1,總菌,2,2.0,0.014753238333395143,9,4,4,1,1
1,繁殖,4,4.0,0.026523015444666277,9,2,2,1,1
1,繁體,8,4.0,0.015640661650549236,9,1,2,2,1
1,纖維,4,4.0,0.006281716338741892,9,3,3,1,1
1,羊奶,5,5.0,0.0217941312790443,9,1,1,1,1
1,義美生醫,4,4.0,0.011639076050944523,9,1,1,1,1
1,耐酸,8,4.0,0.029415192797129962,9,2,3,2,1
1,耐酸耐鹼,6,6.0,0.026518443759738355,9,1,1,1,1
1,胃部,5,5.0,0.01125166526089518,9,1,1,1,1
1,胃酸,18,6.0,0.02292785190961218,9,5,7,3,1
1,脹氣,4,4.0,0.009551071973897023,9,2,2,1,1
1,腸胃,13,6.5,0.01971955325894624,9,5,8,2,1
1,腸胃益生菌推薦,5,5.0,0.019595566688840577,9,1,1,1,1
1,腸胃道,5,5.0,0.09662447823270001,9,5,5,1,1
1,腸道,47,9.4,0.03757988610480575,9,10,36,5,1
1,腸道保健,6,6.0,0.018520394130109655,9,1,1,1,1
1,腸道好菌,3,1.0,0.008635396710722807,9,4,6,3,1
1,腸道益生菌,7,3.5,0.013805634939183086,9,6,10,2,1
1,腸道益生菌推薦,2,2.0,0.009107553106525472,9,1,1,1,1
1,腸道菌叢生態,2,1.0,0.005134401885065492,9,3,5,2,1
1,腹瀉,17,17.0,0.037360326274172656,9,4,6,1,1
1,膠原蛋白,4,4.0,0.009736751080601949,9,2,2,1,1
1,膳食纖維,14,14.0,0.026433115200982824,9,5,6,1,1
1,膽鹽,9,9.0,0.036594896786539516,9,2,2,1,1
1,自行,4,4.0,0.02415380887941161,9,1,1,1,1
1,致病菌,2,1.0,0.005063312575508282,9,5,6,2,1
1,芽孢桿菌,2,2.0,0.01387501399862132,9,4,4,1,1
1,菌叢,6,1.5,0.009138311067662969,9,8,26,4,1
1,菌數,20,10.0,0.033641401406518646,9,10,29,2,1
1,菌株,72,12.0,0.03595892831686575,9,10,35,6,1
1,菌產品,1,1.0,0.002977188789825849,9,1,1,1,1
1,菌種,89,11.125,0.0564989470656038,9,10,47,8,1
1,菌種平衡,3,1.5,0.019914887725595645,9,6,10,2,1
1,菌群,2,2.0,0.00510546428145115,9,6,8,1,1
1,菌輔,1,1.0,0.005198884780226458,9,1,1,1,1
1,菌量,1,1.0,0.011523533139143038,9,6,7,1,1
1,萃取,5,5.0,0.011292928032536441,9,3,3,1,1
1,葡萄王益生菌,1,1.0,0.003931438456602815,9,1,1,1,1
1,蔓越,6,6.0,0.008541094111453418,9,2,2,1,1
1,藥品,8,8.0,0.0514751111510828,9,2,2,1,1
1,藥師,4,4.0,0.04061903687656839,9,1,1,1,1
1,藥物,4,4.0,0.05032737499775079,9,2,2,1,1
1,補充,9,4.5,0.010632177329642662,9,8,17,2,1
1,複合菌,7,3.5,0.014424085799517258,9,1,2,2,1
1,規定菌,1,1.0,0.008152893767579474,9,1,1,1,1
1,角色,5,5.0,0.006478827630981715,9,1,1,1,1
1,評價,7,7.0,0.009245466510334366,9,1,1,1,1
1,認證,6,6.0,0.021104149799776074,9,2,2,1,1
1,調整,40,10.0,0.0211974614046926,9,4,8,4,1
1,調節,6,6.0,0.03944393517605711,9,5,5,1,1
1,調節生理機能,4,4.0,0.01237113940937593,9,1,1,1,1
1,證實,4,4.0,0.010112188436879338,9,4,4,1,1
1,貧養菌,1,1.0,0.013635676352263428,9,1,1,1,1
1,購買,11,5.5,0.015234094648948232,9,3,4,2,1
1,身心,9,9.0,0.019289812249522646,9,1,1,1,1
1,輔料,9,9.0,0.0364941126476082,9,1,1,1,1
1,輔菌,7,7.0,0.04324436412686581,9,2,2,1,1
1,迷思,5,5.0,0.034094970281716964,9,2,2,1,1
1,過敏,9,9.0,0.01378580269958754,9,4,5,1,1
1,過敏性鼻炎,7,7.0,0.021365766599639284,9,2,2,1,1
1,過敏益生菌,4,4.0,0.014216051569499375,9,1,1,1,1
1,達到,4,4.0,0.023078767506812082,9,2,2,1,1
1,適合,18,6.0,0.010365936060926088,9,5,9,3,1
1,選擇,26,13.0,0.012109623575148139,9,6,9,2,1
1,配方,8,8.0,0.0047170703708372275,9,3,3,1,1
1,配方時代,6,6.0,0.03821630924801181,9,1,1,1,1
1,酵母菌,3,1.5,0.006009270468178,9,8,16,2,1
1,酵素,27,6.75,0.012024045868452486,9,5,8,4,1
1,酸奶,10,10.0,0.02274611098525441,9,1,1,1,1
1,醫師,8,4.0,0.01737463332568627,9,4,6,2,1
1,醫療,4,4.0,0.016121697915110537,9,3,3,1,1
1,重要,4,4.0,0.002192548138739681,9,4,5,1,1
1,重要性,5,5.0,0.02622792297392094,9,1,1,1,1
1,針對,14,4.666666666666667,0.021964834510296866,9,2,4,3,1
1,鏈菌,1,1.0,0.012392846155131648,9,1,1,1,1
1,長期,4,4.0,0.01982917897145671,9,2,2,1,1
1,開發,4,4.0,0.007330800548000629,9,2,2,1,1
1,防護力,13,6.5,0.06836774680839847,9,1,2,2,1
1,雙歧桿菌屬,4,1.3333333333333333,0.014678909770343779,9,4,6,3,1
1,雷特氏B菌,13,4.333333333333333,0.02252825054017875,9,6,11,3,1
1,需求,8,8.0,0.00658308656776471,9,2,2,1,1
1,需要,6,6.0,0.0037652948638742783,9,8,14,1,1
1,順暢,13,13.0,0.02536307331542253,9,2,2,1,1
1,類型,7,7.0,0.011065820495953444,9,1,1,1,1
1,顯示,5,5.0,0.006042328520160948,9,2,2,1,1
1,食品,7,7.0,0.009273210730336087,9,8,10,1,1
1,食物,28,5.6,0.007232376586470903,9,9,20,5,1
1,食用,25,6.25,0.012216035963529995,9,8,18,4,1
1,飲食,7,7.0,0.02198625227578076,9,7,8,1,1
1,體溫,7,7.0,0.03646574585700107,9,1,1,1,1
1,體質,44,11.0,0.027116291893797398,9,7,11,4,1
1,高劑量,4,4.0,0.011185757428773486,9,1,1,1,1
1,高菌,1,1.0,0.006891764196035085,9,5,6,1,1
1,魚油,9,9.0,0.024844305341001224,9,1,1,1,1
1,鳳梨,4,4.0,0.007287292004650815,9,2,2,1,1
1,鼠李糖乳桿菌,13,3.25,0.01706098453597337,9,8,16,4,1
1,龍根菌,18,6.0,0.021605378369390277,9,4,8,3,1
2,2018,4,4.0,0.002741868388195487,7,2,2,1,1
