rank_page,word,count_sum,count_mean,tfidf_mean,rank_article,rank_page_count,article_count,current_page_count,first_appear
9,善方,5,5.0,0.10083784850527218,8,1,1,1,9
9,嗜熱鏈球菌,2,2.0,0.028740832153548043,8,3,5,1,1
9,嗜酸乳桿菌,3,1.0,0.012180148799525175,8,10,20,3,1
9,壞菌,10,2.0,0.02304155950637935,8,9,34,5,1
9,多醣,8,8.0,0.08407227473974893,8,1,1,1,9
9,大學,5,5.0,0.020450017997512684,8,1,1,1,9
9,大腸桿菌,3,3.0,0.024693068159317096,8,4,4,1,1
9,好菌,6,2.0,0.013538706535788798,8,10,36,3,1
9,定義,4,4.0,0.07092377162841658,8,2,2,1,9
9,專頁,4,4.0,0.0412481461695445,8,1,1,1,9
9,市場,6,6.0,0.09309661087283144,8,2,2,1,9
9,建議,20,6.666666666666667,0.029717538910872768,8,8,18,3,1
9,快速,4,4.0,0.02748409863451509,8,1,1,1,9
9,成分,4,4.0,0.009951472778914243,8,7,7,1,1
9,成長,5,5.0,0.07511549102082746,8,1,1,1,9
9,抑鬱,8,8.0,0.06360742745841949,8,1,1,1,9
9,抗生素,6,6.0,0.025170599522137776,8,7,8,1,1
9,推薦,4,2.0,0.005014281400688122,8,9,24,2,1
9,攝取,13,13.0,0.06619807748202396,8,6,6,1,2
9,改善,7,7.0,0.010292901356319115,8,7,12,1,1
9,改變細菌叢生態,1,1.0,0.013552353243420976,8,5,7,1,1
9,新聞,5,5.0,0.012294830660545387,8,1,1,1,9
9,旅行,4,4.0,0.012064646485863629,8,3,3,1,3
9,時間,4,4.0,0.008236845031729487,8,5,7,1,1
9,更多,9,9.0,0.012381087281169748,8,3,3,1,1
9,有益菌,3,1.0,0.00911127280888596,8,9,14,3,1
9,服用,10,10.0,0.029810627781229487,8,7,9,1,1
9,查看,10,10.0,0.026622330479815704,8,1,1,1,9
9,植物乳桿菌,3,1.5,0.02441373275658689,8,7,10,2,1
9,每天,5,5.0,0.008078478694723655,8,5,5,1,1
9,每日,12,6.0,0.015445498611813253,8,3,4,2,3
9,比菲德氏菌,3,1.5,0.014135821676174111,8,9,17,2,1
9,比菲德氏龍根菌,3,1.5,0.02644259451335697,8,4,6,2,1
9,活菌,2,1.0,0.007243557989769915,8,10,25,2,1
9,減少,6,6.0,0.02495512880253986,8,4,6,1,3
9,濕疹,4,4.0,0.018245768190161517,8,1,1,1,9
9,營養,8,8.0,0.019526790910910814,8,6,9,1,1
9,球菌,3,1.5,0.022096870930808404,8,9,17,2,1
9,環境,4,4.0,0.023166053130188262,8,8,14,1,1
9,產品,13,6.5,0.026843636086104683,8,10,27,2,1
9,發現,8,8.0,0.022320496655554262,8,6,6,1,1
9,發酵,12,6.0,0.042110819404976074,8,5,6,2,3
9,益生,2,2.0,-2.6170263346640547e-05,8,6,8,1,2
9,益生元,7,3.5,0.020300594884526738,8,8,15,2,1
9,益生菌,127,15.875,0.0010891364437645612,8,10,58,8,1
9,益生菌什麼時候吃,1,1.0,0.021330879191986292,8,2,3,1,1
9,益菌,2,1.0,0.008823215730904,8,10,32,2,1
9,益菌多,1,1.0,0.02478838048384433,8,1,1,1,9
9,盥洗,4,4.0,0.03927882431211336,8,1,1,1,9
9,直播,5,5.0,0.01761060973192791,8,1,1,1,9
9,研究,8,8.0,0.013065891605948362,8,8,16,1,1
9,禮物,6,6.0,0.04637675643027074,8,1,1,1,9
9,粉絲,5,5.0,0.033084365126518626,8,1,1,1,9
9,純菌,1,1.0,0.020374099300364032,8,1,1,1,9
9,細菌,11,3.6666666666666665,0.027365263191515877,8,9,34,3,1
9,缺乏,4,4.0,0.014371437324661632,8,1,1,1,9
9,美容,12,12.0,0.02692158477976408,8,3,3,1,3
9,腸內菌,1,1.0,0.02978338376521804,8,2,2,1,9
9,腸道,15,15.0,0.06756607253485201,8,10,36,1,1
9,腸道益生菌,1,1.0,0.007573730401716786,8,6,10,1,1
9,膳食纖維,5,5.0,0.040407444681835526,8,5,6,1,1
9,膽固醇,5,5.0,0.02906840799364158,8,2,2,1,8
9,船井,7,7.0,0.09708249056608864,8,1,1,1,9
9,芝士,4,4.0,0.02058378597878339,8,1,1,1,9
9,菊苣纖維,5,5.0,0.06889027789630578,8,2,2,1,3
9,菌數,5,1.6666666666666667,0.02377873551990523,8,10,29,3,1
9,菌株,5,1.25,0.011650864463200877,8,10,35,4,1
9,菌種,5,1.25,0.013380768364284812,8,10,47,4,1
9,菌落形成單位,1,1.0,0.01094844239885632,8,2,2,1,8
9,補充,14,4.666666666666667,0.02213797063706786,8,8,17,3,1
9,褐藻,8,8.0,0.0861425095529613,8,1,1,1,9
9,豐富,5,5.0,0.016474536537627094,8,2,2,1,9
9,資訊,4,4.0,0.015091124452802102,8,2,2,1,8
9,酵母菌,2,1.0,0.012188551042517457,8,8,16,2,1
9,降低,7,7.0,0.018895034420200487,8,5,6,1,2
9,雙歧桿菌,2,1.0,0.014750575000297273,8,7,18,2,2
9,食物,4,4.0,0.004074214976944132,8,9,20,1,1
9,食用,17,5.666666666666667,0.01449922547832406,8,8,18,3,1
9,飯前,5,5.0,0.039799921978976215,8,1,1,1,9
9,鼠李糖乳桿菌,3,1.5,0.01822192734334743,8,8,16,2,1
9,鼠李糖乳酸桿菌,2,1.0,0.016729100677327156,8,6,9,2,3
10,2019,10,10.0,0.0066266076742516064,9,1,1,1,10
10,300億益生菌,1,1.0,0.008677027745565911,9,2,2,1,3
10,A菌嗜乳酸桿菌,1,1.0,0.021550143593530982,9,2,2,1,2
10,BBC,4,4.0,0.014780678740248932,9,1,1,1,10
10,B菌比菲德氏菌,1,1.0,0.0194760395532144,9,3,3,1,2
10,Credit,4,4.0,0.01667771253870926,9,1,1,1,10
10,Getty,9,9.0,0.03978945796596832,9,1,1,1,10
10,Images,9,9.0,0.024320700064472737,9,1,1,1,10
10,LGG菌鼠李糖乳桿菌,1,1.0,0.02262593874882724,9,3,3,1,2
10,Lactobacillus,20,6.666666666666667,0.05627047328151907,9,7,16,3,1
10,paracasei,5,5.0,0.035508305088446,9,2,2,1,1
10,plus,14,14.0,0.03365894816594316,9,1,1,1,10
10,三得利益生菌,1,1.0,0.01038539675321517,9,2,2,1,1
10,不適,6,6.0,0.03358339832237052,9,2,2,1,1
10,中壞菌,1,1.0,0.01671379538153722,9,1,1,1,10
10,乳桿菌,3,1.0,0.008769145112503924,9,8,11,3,1
10,乳酸桿菌,6,2.0,0.0125564655520341,9,8,18,3,1
10,乳酸菌,35,4.375,0.014167376511926478,9,10,43,8,1
10,乳酸菌粉,1,1.0,0.016146801584143278,9,2,2,1,4
10,乾酪乳桿菌,2,1.0,0.009225077612538508,9,6,9,2,1
10,乾酪乳酸桿菌,3,1.5,0.016946693583749534,9,5,6,2,1
10,人工,4,4.0,0.008989944223286844,9,1,1,1,10
10,人類,12,12.0,0.032103592629013834,9,3,3,1,5
10,人體,20,6.666666666666667,0.018151496328940742,9,9,16,3,1
10,作用,6,6.0,0.0050150667536952645,9,5,6,1,5
10,使用,9,4.5,0.0027989862783728953,9,7,19,2,1
10,來源,25,8.333333333333334,0.02018438714861389,9,5,7,3,1
10,保健,5,5.0,0.008192840302952472,9,5,5,1,1
10,保存,4,4.0,0.015236950860770062,9,5,5,1,1
10,健康,65,13.0,0.001063579579743682,9,10,39,5,1
10,優格,8,4.0,0.017617620628943686,9,5,6,2,1
10,免疫,5,5.0,0.004544494984993015,9,3,5,1,5
10,免疫系統,5,5.0,0.014137925513348375,9,3,3,1,2
10,內菌叢,2,2.0,0.024713299867130813,9,1,1,1,10
10,全球,6,6.0,0.0056733818600399255,9,1,1,1,10
10,制菌,2,2.0,0.01082975725150436,9,1,1,1,10
10,剖腹,4,4.0,0.012241090894708049,9,1,1,1,10
10,副乾酪乳桿菌,5,2.5,0.024017504648841257,9,8,13,2,1
10,功效,11,5.5,0.011369300277353493,9,9,16,2,1
10,功能,5,5.0,0.007756641759397201,9,6,8,1,1
10,功能性,5,5.0,0.014703061842952487,9,1,1,1,10
10,動物,5,5.0,0.011621499994639456,9,3,3,1,5
10,包括,4,4.0,0.0038198266819255743,9,5,6,1,1
10,包膜,4,4.0,0.02835953867586921,9,2,2,1,6
10,包裝,10,5.0,0.012108475965359798,9,3,4,2,5
10,包覆,5,5.0,0.0407167072368638,9,1,1,1,10
10,原料,4,4.0,0.009214830897392369,9,2,2,1,8
10,原生保健性菌種,1,1.0,0.01633776209135539,9,2,2,1,1
10,口腔,5,5.0,0.011683264927439008,9,2,2,1,2
10,吃益生菌,7,2.3333333333333335,0.014539416684085116,9,10,31,3,1
10,含有,7,7.0,0.015589722147483269,9,5,5,1,3
10,含菌,1,1.0,0.00848643618896857,9,2,2,1,6
10,含量,8,8.0,0.012866387334359916,9,1,1,1,10
10,吸收,8,4.0,0.007156594857316789,9,1,2,2,10
10,品牌,13,6.5,0.0031753233666369177,9,5,6,2,1
10,唐納,4,4.0,0.02234072381116067,9,1,1,1,10
10,問題,9,9.0,0.01838450228184093,9,7,9,1,1
10,嗜乳酸桿菌,2,1.0,0.014786489724928293,9,1,2,2,10
10,嗜酸乳桿菌,7,1.75,0.015169043947755076,9,10,20,4,1
10,器官,4,4.0,0.01026167688860182,9,1,1,1,10
10,回覆,4,4.0,0.015053548345209075,9,1,1,1,10
10,國際,7,7.0,0.010324743396105148,9,3,3,1,3
10,國際學術,6,6.0,0.1116534428775636,9,1,1,1,10
10,圖像,4,4.0,0.01387082921064305,9,1,1,1,10
10,基因,8,8.0,0.018487224907847957,9,2,3,1,5
10,塑膠,4,4.0,0.016552822588934174,9,2,2,1,6
10,增加,8,4.0,0.005073584765926829,9,6,10,2,2
10,壞菌,7,1.1666666666666667,0.012713105551594299,9,9,34,6,1
10,大廠,5,5.0,0.016359298364411343,9,2,2,1,5
10,大腦,8,8.0,0.026096333334554245,9,1,1,1,10
10,大腸桿菌,4,4.0,0.018188833422713758,9,4,4,1,1
10,天然,4,4.0,0.004149763355136386,9,3,3,1,1
10,天然優格粉,4,4.0,0.04822528102612548,9,2,2,1,6
10,女性,7,7.0,0.0064004411297375104,9,4,4,1,1
10,好菌,23,4.6,0.041464684157015694,9,10,36,5,1
10,娘家益生菌,2,2.0,0.013603527189249072,9,3,3,1,3
10,嬰兒,7,7.0,0.012156440827414636,9,4,4,1,1
10,存在,5,5.0,0.0055984495361569965,9,3,3,1,5
10,定殖,4,4.0,0.023160348922145968,9,6,6,1,1
10,定義,5,5.0,0.016187923788537197,9,2,2,1,9
10,容易,4,4.0,0.010956868422675108,9,4,7,1,3
10,寡糖,15,7.5,0.03770889160685645,9,7,8,2,1
10,專利,16,16.0,0.05201381894300042,9,7,10,1,1
10,專利菌種,1,1.0,0.008093657533644959,9,2,2,1,1
10,屎腸球菌,1,1.0,0.01690341444516841,9,7,9,1,1
10,差異,4,4.0,0.009579940307724206,9,3,3,1,1
10,市場,13,13.0,0.02697085768803666,9,2,2,1,9
10,幫助,19,9.5,0.029253970269074357,9,8,18,2,1
10,平衡,5,5.0,0.012318593919268487,9,4,4,1,4
10,建議,7,7.0,0.015580375741114675,9,8,18,1,1
10,引起,5,5.0,0.012799805186697962,9,1,1,1,10
10,影響,19,9.5,0.016863109259936844,9,4,5,2,3
10,微生物,71,35.5,0.0688914620109363,9,6,11,2,1
10,情況,4,4.0,0.017191902069197924,9,1,1,1,10
10,想要,4,4.0,0.007812267667047375,9,3,3,1,2
10,成份,5,5.0,0.016373842777349566,9,2,2,1,6
10,成分,8,8.0,0.009896001916155523,9,7,7,1,1
10,成為,5,5.0,0.01063338211419078,9,1,1,1,10
10,手工,5,5.0,0.011453402378901687,9,2,2,1,6
10,技術,9,4.5,0.02030999035497916,9,3,5,2,1
10,投資,4,4.0,0.010343228049904072,9,1,1,1,10
10,抗生素,8,8.0,0.018540581466190063,9,7,8,1,1
10,抗細菌,1,1.0,0.005641034038601034,9,2,2,1,2
10,指數,6,6.0,0.02299438603423896,9,1,1,1,10
10,挑選,14,4.666666666666667,0.028652254752503853,9,7,11,3,1
10,接觸,5,5.0,0.012841838023424592,9,1,1,1,10
10,推出,4,4.0,0.006599232378312785,9,1,1,1,10
10,推薦,19,3.8,0.006382642462935959,9,9,24,5,1
10,攝取,4,4.0,0.02366356615873255,9,6,6,1,2
10,改善,6,6.0,0.01766982582939933,9,7,12,1,1
10,改變,7,7.0,0.016976145398026058,9,3,3,1,2
10,改變細菌叢生態,1,1.0,0.006738405291600621,9,5,7,1,1
10,效果,10,5.0,0.00578970743377737,9,7,11,2,3
10,數量,7,7.0,0.016261675538258108,9,5,7,1,2
10,文字,4,4.0,0.008251444010710188,9,1,1,1,10
10,方法,5,5.0,0.003662940372419032,9,2,2,1,2
10,旗下,6,6.0,0.010730361161482386,9,1,1,1,10
10,更新,10,10.0,0.006360539142992106,9,1,1,1,10
10,最近,13,13.0,0.011167914939189913,9,1,1,1,10
10,有害,4,4.0,0.006978315759568257,9,1,1,1,10
10,有益菌,5,1.25,0.0054424361285453126,9,9,14,4,1
10,服用,10,5.0,0.02124777376791687,9,7,9,2,1
10,期刊,7,7.0,0.06538474919020226,9,2,2,1,2
10,未來,4,4.0,0.008892335695380409,9,1,1,1,10
10,果糖,4,4.0,0.01991324848868941,9,2,2,1,6
10,梭菌,1,1.0,0.00363815166892021,9,3,4,1,1
10,植物乳桿菌,2,2.0,0.014540389473876841,9,7,10,1,1
10,標示,4,4.0,0.01503082573234205,9,2,2,1,4
10,正常,5,5.0,0.005295210319824488,9,3,4,1,1
10,死菌,2,2.0,0.014337131254376894,9,5,6,1,1
10,比菲德氏菌,7,2.3333333333333335,0.0277686134149363,9,9,17,3,1
10,比菲德氏龍根菌,4,2.0,0.014673515566796618,9,4,6,2,1
10,氧菌,1,1.0,0.012845548364904908,9,1,1,1,10
10,治療,5,5.0,0.011360225051157996,9,2,3,1,5
10,注意,4,4.0,0.00441132211165155,9,5,6,1,1
10,洛德乳桿菌,2,2.0,0.05034715459179005,9,3,3,1,1
10,活性,4,4.0,0.011044649565229709,9,3,4,1,1
10,活菌,10,1.6666666666666667,0.010438187515840025,9,10,25,6,1
10,活菌易,1,1.0,0.027927533694665264,9,1,1,1,10
10,消化,5,5.0,0.009108670846636987,9,5,7,1,1
10,消費者,8,8.0,0.014129521223652743,9,3,3,1,3
10,添加,20,10.0,0.012213056152683893,9,7,13,2,1
10,添加物,4,4.0,0.01802647765156841,9,4,5,1,1
10,清潔,4,4.0,0.006338940914470107,9,3,3,1,2
10,熱縮膜,6,6.0,0.06373524237677508,9,2,2,1,6
10,營養,4,4.0,0.007115154204465871,9,6,9,1,1
10,狀態,4,4.0,0.02020859631286872,9,2,2,1,6
10,球菌,16,4.0,0.02104527554461374,9,9,17,4,1
10,環境,10,5.0,0.010207423734366707,9,8,14,2,1
10,生活,4,4.0,0.001142034283494254,9,4,4,1,2
10,生菌,3,3.0,0.033586550342852656,9,1,1,1,10
10,生長,4,4.0,0.01566939159609491,9,4,6,1,2
10,產品,53,10.6,0.019117176540212544,9,10,27,5,1
10,產生,4,4.0,0.02876493916993115,9,3,3,1,5
10,疾病,5,5.0,0.0054784671503586855,9,3,3,1,2
10,病原,5,5.0,0.01822758312716176,9,1,1,1,10
10,病菌,1,1.0,0.003306697660078249,9,4,5,1,4
10,症狀,4,4.0,0.021382666101500757,9,4,4,1,1
10,發現,9,9.0,0.013872266715121574,9,6,6,1,1
10,發酵,6,6.0,0.017379103702858268,9,5,6,1,3
10,益暢敏益生菌,1,1.0,0.008992265268028958,9,2,2,1,1
10,益生元,2,1.0,0.004138505084445385,9,8,15,2,1
10,益生菌,294,32.666666666666664,0.0011060821234755755,9,10,58,9,1
10,益生菌品牌,2,1.0,0.005192737614287106,9,6,8,2,1
10,益生菌推薦,4,4.0,0.023568755307841555,9,5,9,1,1
10,益生菌膠囊,1,1.0,0.013325688849741777,9,4,4,1,3
10,益生質,21,3.5,0.037158838628462816,9,8,23,6,1
10,益菌,19,2.7142857142857144,0.01881336544936944,9,10,32,7,1
10,相關,4,4.0,0.003474547645532788,9,7,7,1,1
10,看菌,2,2.0,0.018553662471580048,9,1,1,1,10
10,真菌,1,1.0,0.003034570300971747,9,2,2,1,5
10,研究,41,13.666666666666666,0.01642314890944828,9,8,16,3,1
10,私密,4,4.0,0.02747030118310281,9,3,4,1,1
10,科學,5,5.0,0.011794195111365086,9,2,2,1,8
10,科學家,5,5.0,0.01733853651330381,9,1,1,1,10
10,粉末,4,4.0,0.017070155086683542,9,3,3,1,5
10,粉狀,5,5.0,0.02857430295926497,9,2,2,1,5
10,糞腸球菌,1,1.0,0.01774528843501646,9,7,10,1,1
10,約翰遜,4,4.0,0.02043902045774821,9,1,1,1,10
10,細胞,4,4.0,0.034935410924273345,9,3,4,1,5
10,細菌,36,5.142857142857143,0.02085821324109451,9,9,34,7,1
10,細菌叢,1,1.0,0.006139752262561677,9,1,1,1,10
10,細菌叢生態,2,2.0,0.012618408369758671,9,4,6,1,1
10,組計,4,4.0,0.03087672589928387,9,1,1,1,10
10,統一LP33益生菌,1,1.0,0.008570146821425276,9,2,2,1,8
10,維持,10,10.0,0.04578157588224497,9,3,5,1,1
10,維持消化道機能,5,5.0,0.02739644513810388,9,2,2,1,1
10,編號,9,9.0,0.030831442063950876,9,3,4,1,2
10,緩解,5,5.0,0.031309756917405264,9,1,1,1,10
10,美國,9,4.5,0.006098356519386126,9,1,2,2,10
10,肌膚,4,4.0,0.009504976441307078,9,3,3,1,5
10,胚芽乳酸桿菌,1,1.0,0.008402869870623338,9,2,2,1,2
10,脹氣,9,9.0,0.06703307499326991,9,2,2,1,1
10,腸內菌,2,2.0,0.022872860081131503,9,2,2,1,9
10,腸胃,11,5.5,0.021720064915911753,9,5,8,2,1
10,腸胃道,9,9.0,0.07616282401871648,9,5,5,1,1
10,腸道,125,13.88888888888889,0.061039046250458036,9,10,36,9,1
10,腸道好菌,1,1.0,0.01743302341257147,9,4,6,1,1
10,腸道益生菌,1,1.0,0.004363794421086414,9,6,10,1,1
10,膳食纖維,13,6.5,0.028198455441565594,9,5,6,2,1
10,致病菌,1,1.0,0.0036957174434768866,9,5,6,1,1
10,茶菌,1,1.0,0.007507053726617647,9,2,2,1,3
10,菌叢,8,1.1428571428571428,0.010263344705460618,9,8,26,7,1
10,菌數,30,5.0,0.04577339562464441,9,10,29,6,1
10,菌株,35,8.75,0.0381639503633513,9,10,35,4,1
10,菌種,55,6.875,0.05063350763185322,9,10,47,8,1
10,菌種平衡,1,1.0,0.0107311834718696,9,6,10,1,1
10,菌粉,5,5.0,0.019034702529108532,9,3,4,1,3
10,菌群,1,1.0,0.002510044312285348,9,6,8,1,1
10,菌膜,1,1.0,0.005612100840255378,9,1,1,1,10
10,菌調,1,1.0,0.02159274736547037,9,1,1,1,10
10,菌類,1,1.0,0.010388097734067884,9,2,2,1,3
10,葡萄王益菌王,2,2.0,0.016751579818135794,9,1,1,1,10
10,蔓越,6,6.0,0.010988208031903285,9,2,2,1,1
10,蔬果,6,6.0,0.013985684585606818,9,2,2,1,3
10,行為,9,9.0,0.025717398495490283,9,1,1,1,10
10,表明,7,7.0,0.018136236413070283,9,1,1,1,10
10,補充,25,8.333333333333334,0.030152423259616052,9,8,17,3,1
10,調整,4,4.0,0.012691002080031726,9,4,8,1,1
10,豐富,4,4.0,0.007593773405674465,9,2,2,1,9
10,趨勢,8,8.0,0.02134508191819459,9,1,1,1,10
10,足量,8,8.0,0.04357275197069732,9,1,1,1,10
10,身上,4,4.0,0.008619927791726259,9,1,1,1,10
10,身體,29,5.8,0.015741835560444298,9,6,15,5,2
10,輔菌,1,1.0,0.013147553928680812,9,2,2,1,1
10,迷思,5,5.0,0.05215896321832583,9,2,2,1,1
10,這種,10,10.0,0.02165925794056341,9,1,1,1,10
10,造成,5,5.0,0.011564858026483694,9,4,4,1,2
10,進行,6,6.0,0.009813962500251957,9,1,1,1,10
10,運動,6,6.0,0.007467411927062525,9,3,3,1,2
10,過敏,4,4.0,0.03294785271175288,9,4,5,1,1
10,選擇,10,5.0,0.010685790565276077,9,6,9,2,1
10,選購,4,4.0,0.01601818210461373,9,3,3,1,5
10,酵母菌,3,1.0,0.006350969820828677,9,8,16,3,1
10,酵素,10,10.0,0.02123104042374225,9,5,8,1,1
10,長期,9,9.0,0.04960598820404975,9,2,2,1,1
10,開發,5,5.0,0.0119481949774443,9,2,2,1,1
10,降低,4,4.0,0.021624739593983974,9,5,6,1,2
10,雙叉乳桿菌,1,1.0,0.02444902473806893,9,1,1,1,10
10,雙歧桿菌,9,1.5,0.012693816194836569,9,7,18,6,2
10,雷特氏B菌,4,1.3333333333333333,0.017425329484040516,9,6,11,3,1
10,需要,17,5.666666666666667,0.008581481299681658,9,8,14,3,1
10,顯示,7,7.0,0.013086488819272405,9,2,2,1,1
10,食品,5,5.0,0.002453031548832827,9,8,10,1,1
10,食物,21,7.0,0.0064616512698696385,9,9,20,3,1
10,飲料,16,16.0,0.027248196255899408,9,3,3,1,5
10,飲食,18,18.0,0.03000447192871566,9,7,8,1,1
10,餵養,4,4.0,0.015690606993211016,9,1,1,1,10
10,香料,4,4.0,0.013745131745865164,9,2,2,1,3
10,體內,6,6.0,0.015545345496917384,9,4,6,1,2
10,體質,5,5.0,0.01794244555833746,9,7,11,1,1
10,高菌,3,1.5,0.02311047999692507,9,5,6,2,1
10,高菌數,1,1.0,0.019420712471138853,9,3,3,1,3
10,麥克,4,4.0,0.012464992260065212,9,1,1,1,10
10,黴菌,1,1.0,0.015463608592075918,9,4,7,1,3
10,鼠李糖乳桿菌,4,1.3333333333333333,0.02001820164691982,9,8,16,3,1
10,鼠李糖乳酸桿菌,5,2.5,0.021877520649661208,9,6,9,2,3
10,龍根菌,3,1.5,0.019726909005717927,9,4,8,2,1
